Price,Close,High,Low,Open,Volume
Ticker,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X
Datetime,,,,,
2026-01-22 01:19:00+00:00,158.29800415039062,158.3159942626953,158.28700256347656,158.2899932861328,0
2026-01-22 01:20:00+00:00,158.3000030517578,158.3090057373047,158.2899932861328,158.29600524902344,0
2026-01-22 01:21:00+00:00,158.30499267578125,158.31100463867188,158.2969970703125,158.3000030517578,0
2026-01-22 01:22:00+00:00,158.30299377441406,158.32200622558594,158.29800415039062,158.29800415039062,0
2026-01-22 01:23:00+00:00,158.29800415039062,158.3070068359375,158.28599548339844,158.3040008544922,0
2026-01-22 01:24:00+00:00,158.27499389648438,158.3070068359375,158.25999450683594,158.29800415039062,0
2026-01-22 01:25:00+00:00,158.26800537109375,158.28399658203125,158.26499938964844,158.2760009765625,0
2026-01-22 01:26:00+00:00,158.26699829101562,158.27699279785156,158.25799560546875,158.2729949951172,0
2026-01-22 01:27:00+00:00,158.2689971923828,158.29600524902344,158.26300048828125,158.26699829101562,0
2026-01-22 01:28:00+00:00,158.24200439453125,158.27200317382812,158.23800659179688,158.27099609375,0
2026-01-22 01:29:00+00:00,158.24899291992188,158.26199340820312,158.24000549316406,158.2469940185547,0
2026-01-22 01:30:00+00:00,158.23899841308594,158.25100708007812,158.2270050048828,158.2449951171875,0
2026-01-22 01:31:00+00:00,158.23399353027344,158.26199340820312,158.22999572753906,158.2449951171875,0
2026-01-22 01:32:00+00:00,158.22799682617188,158.24200439453125,158.2259979248047,158.23599243164062,0
2026-01-22 01:33:00+00:00,158.218994140625,158.23599243164062,158.2100067138672,158.23500061035156,0
2026-01-22 01:34:00+00:00,158.23500061035156,158.24400329589844,158.21400451660156,158.21499633789062,0
2026-01-22 01:35:00+00:00,158.25100708007812,158.25599670410156,158.22300720214844,158.23500061035156,0
2026-01-22 01:36:00+00:00,158.2740020751953,158.2830047607422,158.2429962158203,158.25100708007812,0
2026-01-22 01:37:00+00:00,158.26699829101562,158.2760009765625,158.26100158691406,158.27000427246094,0
2026-01-22 01:38:00+00:00,158.302001953125,158.31300354003906,158.26400756835938,158.27200317382812,0
2026-01-22 01:39:00+00:00,158.2899932861328,158.31500244140625,158.2830047607422,158.302001953125,0
2026-01-22 01:40:00+00:00,158.31199645996094,158.3209991455078,158.2779998779297,158.28199768066406,0
2026-01-22 01:41:00+00:00,158.2989959716797,158.31500244140625,158.2760009765625,158.30599975585938,0
2026-01-22 01:42:00+00:00,158.3070068359375,158.3249969482422,158.28799438476562,158.3000030517578,0
2026-01-22 01:43:00+00:00,158.31900024414062,158.3249969482422,158.302001953125,158.3090057373047,0
2026-01-22 01:44:00+00:00,158.31199645996094,158.322998046875,158.30799865722656,158.3209991455078,0
2026-01-22 01:45:00+00:00,158.31199645996094,158.33099365234375,158.29800415039062,158.31199645996094,0
2026-01-22 01:46:00+00:00,158.30499267578125,158.322998046875,158.28700256347656,158.3209991455078,0
2026-01-22 01:47:00+00:00,158.3159942626953,158.31900024414062,158.2969970703125,158.2969970703125,0
2026-01-22 01:48:00+00:00,158.30799865722656,158.3179931640625,158.29400634765625,158.30799865722656,0
2026-01-22 01:49:00+00:00,158.30799865722656,158.31700134277344,158.29600524902344,158.30799865722656,0
2026-01-22 01:50:00+00:00,158.31399536132812,158.32200622558594,158.30799865722656,158.30799865722656,0
2026-01-22 01:51:00+00:00,158.31900024414062,158.322998046875,158.30999755859375,158.3209991455078,0
2026-01-22 01:52:00+00:00,158.33799743652344,158.34800720214844,158.31300354003906,158.3209991455078,0
2026-01-22 01:53:00+00:00,158.343994140625,158.3470001220703,158.33200073242188,158.34500122070312,0
2026-01-22 01:54:00+00:00,158.3560028076172,158.36700439453125,158.33399963378906,158.3350067138672,0
2026-01-22 01:55:00+00:00,158.3560028076172,158.36099243164062,158.34300231933594,158.35699462890625,0
2026-01-22 01:56:00+00:00,158.36000061035156,158.36099243164062,158.33799743652344,158.3560028076172,0
2026-01-22 01:57:00+00:00,158.343994140625,158.3679962158203,158.34300231933594,158.35899353027344,0
2026-01-22 01:58:00+00:00,158.33799743652344,158.35400390625,158.3350067138672,158.3520050048828,0
2026-01-22 01:59:00+00:00,158.34300231933594,158.35800170898438,158.32699584960938,158.3459930419922,0
2026-01-22 02:00:00+00:00,158.36500549316406,158.3800048828125,158.33399963378906,158.3489990234375,0
2026-01-22 02:01:00+00:00,158.3730010986328,158.38699340820312,158.36099243164062,158.3719940185547,0
2026-01-22 02:02:00+00:00,158.38800048828125,158.39300537109375,158.3719940185547,158.3800048828125,0
2026-01-22 02:03:00+00:00,158.3780059814453,158.41600036621094,158.3769989013672,158.3820037841797,0
2026-01-22 02:04:00+00:00,158.38800048828125,158.41299438476562,158.375,158.38299560546875,0
2026-01-22 02:05:00+00:00,158.38499450683594,158.39500427246094,158.38299560546875,158.38800048828125,0
2026-01-22 02:06:00+00:00,158.39199829101562,158.39599609375,158.3730010986328,158.39100646972656,0
2026-01-22 02:07:00+00:00,158.3769989013672,158.39199829101562,158.3719940185547,158.38699340820312,0
2026-01-22 02:08:00+00:00,158.3730010986328,158.38800048828125,158.3730010986328,158.375,0
2026-01-22 02:09:00+00:00,158.39100646972656,158.39100646972656,158.36900329589844,158.3769989013672,0
2026-01-22 02:10:00+00:00,158.37899780273438,158.39700317382812,158.35699462890625,158.38299560546875,0
2026-01-22 02:11:00+00:00,158.3679962158203,158.3820037841797,158.36099243164062,158.3780059814453,0
2026-01-22 02:12:00+00:00,158.3800048828125,158.38499450683594,158.36300659179688,158.36900329589844,0
2026-01-22 02:13:00+00:00,158.36700439453125,158.3800048828125,158.3560028076172,158.3780059814453,0
2026-01-22 02:14:00+00:00,158.3679962158203,158.37100219726562,158.35400390625,158.36500549316406,0
2026-01-22 02:15:00+00:00,158.36199951171875,158.38299560546875,158.36099243164062,158.3699951171875,0
2026-01-22 02:16:00+00:00,158.38600158691406,158.39300537109375,158.36199951171875,158.36900329589844,0
2026-01-22 02:17:00+00:00,158.40699768066406,158.41400146484375,158.3820037841797,158.39100646972656,0
2026-01-22 02:18:00+00:00,158.38999938964844,158.40699768066406,158.38900756835938,158.406005859375,0
2026-01-22 02:19:00+00:00,158.39199829101562,158.39700317382812,158.38299560546875,158.38999938964844,0
2026-01-22 02:20:00+00:00,158.42999267578125,158.4409942626953,158.38400268554688,158.38499450683594,0
2026-01-22 02:21:00+00:00,158.43800354003906,158.44500732421875,158.4250030517578,158.43699645996094,0
2026-01-22 02:22:00+00:00,158.447998046875,158.4530029296875,158.4340057373047,158.43699645996094,0
2026-01-22 02:23:00+00:00,158.45199584960938,158.46400451660156,158.43800354003906,158.44700622558594,0
2026-01-22 02:24:00+00:00,158.46800231933594,158.47999572753906,158.44700622558594,158.4499969482422,0
2026-01-22 02:25:00+00:00,158.44000244140625,158.47000122070312,158.43600463867188,158.468994140625,0
2026-01-22 02:26:00+00:00,158.44700622558594,158.46800231933594,158.43600463867188,158.44200134277344,0
2026-01-22 02:27:00+00:00,158.447998046875,158.46800231933594,158.4459991455078,158.4550018310547,0
2026-01-22 02:28:00+00:00,158.4550018310547,158.45799255371094,158.44500732421875,158.4510040283203,0
2026-01-22 02:29:00+00:00,158.44700622558594,158.4600067138672,158.43499755859375,158.4499969482422,0
2026-01-22 02:30:00+00:00,158.43499755859375,158.45399475097656,158.427001953125,158.4459991455078,0
2026-01-22 02:31:00+00:00,158.4290008544922,158.4429931640625,158.42300415039062,158.4429931640625,0
2026-01-22 02:32:00+00:00,158.42799377441406,158.4320068359375,158.41000366210938,158.43099975585938,0
2026-01-22 02:33:00+00:00,158.4320068359375,158.4409942626953,158.4040069580078,158.42799377441406,0
2026-01-22 02:34:00+00:00,158.41099548339844,158.4320068359375,158.4080047607422,158.4320068359375,0
2026-01-22 02:35:00+00:00,158.3939971923828,158.4219970703125,158.38299560546875,158.4199981689453,0
2026-01-22 02:36:00+00:00,158.38800048828125,158.41099548339844,158.38299560546875,158.4010009765625,0
2026-01-22 02:37:00+00:00,158.38800048828125,158.39700317382812,158.38299560546875,158.3939971923828,0
2026-01-22 02:38:00+00:00,158.38699340820312,158.39599609375,158.375,158.38600158691406,0
2026-01-22 02:39:00+00:00,158.4149932861328,158.41799926757812,158.38499450683594,158.38999938964844,0
2026-01-22 02:40:00+00:00,158.4029998779297,158.41900634765625,158.39700317382812,158.4080047607422,0
2026-01-22 02:41:00+00:00,158.4250030517578,158.43299865722656,158.39999389648438,158.4029998779297,0
2026-01-22 02:42:00+00:00,158.43499755859375,158.44400024414062,158.41299438476562,158.4250030517578,0
2026-01-22 02:43:00+00:00,158.43899536132812,158.4459991455078,158.42599487304688,158.4429931640625,0
2026-01-22 02:44:00+00:00,158.42300415039062,158.4459991455078,158.4149932861328,158.4429931640625,0
2026-01-22 02:45:00+00:00,158.41200256347656,158.42999267578125,158.40699768066406,158.42100524902344,0
2026-01-22 02:46:00+00:00,158.427001953125,158.43600463867188,158.40699768066406,158.41400146484375,0
2026-01-22 02:47:00+00:00,158.42599487304688,158.44000244140625,158.41900634765625,158.42799377441406,0
2026-01-22 02:48:00+00:00,158.43800354003906,158.4429931640625,158.4219970703125,158.43499755859375,0
2026-01-22 02:49:00+00:00,158.43099975585938,158.4409942626953,158.41799926757812,158.4409942626953,0
2026-01-22 02:50:00+00:00,158.42300415039062,158.43600463867188,158.4149932861328,158.42300415039062,0
2026-01-22 02:51:00+00:00,158.4340057373047,158.4429931640625,158.42300415039062,158.42799377441406,0
2026-01-22 02:52:00+00:00,158.44200134277344,158.44500732421875,158.4290008544922,158.43299865722656,0
2026-01-22 02:53:00+00:00,158.447998046875,158.45599365234375,158.43499755859375,158.43499755859375,0
2026-01-22 02:54:00+00:00,158.45599365234375,158.45700073242188,158.43600463867188,158.44700622558594,0
2026-01-22 02:55:00+00:00,158.4459991455078,158.4600067138672,158.44500732421875,158.4550018310547,0
2026-01-22 02:56:00+00:00,158.4550018310547,158.4669952392578,158.44000244140625,158.45399475097656,0
2026-01-22 02:57:00+00:00,158.46800231933594,158.4709930419922,158.44900512695312,158.45199584960938,0
2026-01-22 02:58:00+00:00,158.4669952392578,158.4770050048828,158.45399475097656,158.468994140625,0
2026-01-22 02:59:00+00:00,158.4669952392578,158.47300720214844,158.4510040283203,158.46200561523438,0
2026-01-22 03:00:00+00:00,158.4530029296875,158.46800231933594,158.4459991455078,158.45899963378906,0
2026-01-22 03:01:00+00:00,158.46600341796875,158.4709930419922,158.44500732421875,158.45700073242188,0
2026-01-22 03:02:00+00:00,158.45199584960938,158.46800231933594,158.447998046875,158.45899963378906,0
2026-01-22 03:03:00+00:00,158.4770050048828,158.48500061035156,158.447998046875,158.45399475097656,0
2026-01-22 03:04:00+00:00,158.47999572753906,158.48300170898438,158.47000122070312,158.48199462890625,0
2026-01-22 03:05:00+00:00,158.47799682617188,158.48699951171875,158.4600067138672,158.4810028076172,0
2026-01-22 03:06:00+00:00,158.46499633789062,158.49000549316406,158.46299743652344,158.48500061035156,0
2026-01-22 03:07:00+00:00,158.47000122070312,158.4770050048828,158.45799255371094,158.4720001220703,0
2026-01-22 03:08:00+00:00,158.4510040283203,158.47000122070312,158.44000244140625,158.47000122070312,0
2026-01-22 03:09:00+00:00,158.4530029296875,158.45799255371094,158.44700622558594,158.4550018310547,0
2026-01-22 03:10:00+00:00,158.45899963378906,158.4709930419922,158.4459991455078,158.45399475097656,0
2026-01-22 03:11:00+00:00,158.4530029296875,158.46600341796875,158.44700622558594,158.46200561523438,0
2026-01-22 03:12:00+00:00,158.44200134277344,158.45799255371094,158.43499755859375,158.4550018310547,0
2026-01-22 03:13:00+00:00,158.45399475097656,158.45599365234375,158.4340057373047,158.43499755859375,0
2026-01-22 03:14:00+00:00,158.4429931640625,158.45700073242188,158.4340057373047,158.4550018310547,0
2026-01-22 03:15:00+00:00,158.4340057373047,158.44400024414062,158.42300415039062,158.4409942626953,0
2026-01-22 03:16:00+00:00,158.447998046875,158.45599365234375,158.4320068359375,158.4409942626953,0
2026-01-22 03:17:00+00:00,158.42300415039062,158.45599365234375,158.42300415039062,158.4499969482422,0
2026-01-22 03:18:00+00:00,158.43699645996094,158.44500732421875,158.427001953125,158.43800354003906,0
2026-01-22 03:19:00+00:00,158.45399475097656,158.45799255371094,158.43600463867188,158.44400024414062,0
2026-01-22 03:20:00+00:00,158.4550018310547,158.4669952392578,158.44700622558594,158.4499969482422,0
2026-01-22 03:21:00+00:00,158.4499969482422,158.45700073242188,158.44400024414062,158.45599365234375,0
2026-01-22 03:22:00+00:00,158.43800354003906,158.45599365234375,158.43699645996094,158.4510040283203,0
2026-01-22 03:23:00+00:00,158.44200134277344,158.45700073242188,158.43499755859375,158.4459991455078,0
2026-01-22 03:24:00+00:00,158.4250030517578,158.4499969482422,158.4239959716797,158.44700622558594,0
2026-01-22 03:25:00+00:00,158.43099975585938,158.43699645996094,158.42300415039062,158.43099975585938,0
2026-01-22 03:26:00+00:00,158.427001953125,158.43699645996094,158.42100524902344,158.43699645996094,0
2026-01-22 03:27:00+00:00,158.43099975585938,158.4340057373047,158.4199981689453,158.42999267578125,0
2026-01-22 03:28:00+00:00,158.4409942626953,158.45599365234375,158.42100524902344,158.43099975585938,0
2026-01-22 03:29:00+00:00,158.4429931640625,158.4459991455078,158.4219970703125,158.43800354003906,0
2026-01-22 03:30:00+00:00,158.43899536132812,158.45700073242188,158.43099975585938,158.44200134277344,0
2026-01-22 03:31:00+00:00,158.4239959716797,158.44500732421875,158.41600036621094,158.43899536132812,0
2026-01-22 03:32:00+00:00,158.427001953125,158.4409942626953,158.42100524902344,158.4290008544922,0
2026-01-22 03:33:00+00:00,158.42100524902344,158.4290008544922,158.41099548339844,158.42100524902344,0
2026-01-22 03:34:00+00:00,158.4080047607422,158.427001953125,158.40199279785156,158.4239959716797,0
2026-01-22 03:35:00+00:00,158.4149932861328,158.4199981689453,158.3979949951172,158.41799926757812,0
2026-01-22 03:36:00+00:00,158.41400146484375,158.4199981689453,158.3990020751953,158.41400146484375,0
2026-01-22 03:37:00+00:00,158.41200256347656,158.42999267578125,158.3939971923828,158.41600036621094,0
2026-01-22 03:38:00+00:00,158.41700744628906,158.4250030517578,158.4080047607422,158.41700744628906,0
2026-01-22 03:39:00+00:00,158.39999389648438,158.4320068359375,158.39500427246094,158.41900634765625,0
2026-01-22 03:40:00+00:00,158.42599487304688,158.42799377441406,158.39999389648438,158.41000366210938,0
2026-01-22 03:41:00+00:00,158.4250030517578,158.4290008544922,158.41299438476562,158.4250030517578,0
2026-01-22 03:42:00+00:00,158.42599487304688,158.4429931640625,158.41299438476562,158.4250030517578,0
2026-01-22 03:43:00+00:00,158.4239959716797,158.44200134277344,158.4199981689453,158.427001953125,0
2026-01-22 03:44:00+00:00,158.44700622558594,158.4530029296875,158.4199981689453,158.42799377441406,0
2026-01-22 03:45:00+00:00,158.4550018310547,158.45700073242188,158.43800354003906,158.4459991455078,0
2026-01-22 03:46:00+00:00,158.4739990234375,158.47799682617188,158.4459991455078,158.4550018310547,0
2026-01-22 03:47:00+00:00,158.47999572753906,158.49099731445312,158.46800231933594,158.47500610351562,0
2026-01-22 03:48:00+00:00,158.5240020751953,158.5330047607422,158.4770050048828,158.48300170898438,0
2026-01-22 03:49:00+00:00,158.52200317382812,158.54200744628906,158.50900268554688,158.5279998779297,0
2026-01-22 03:50:00+00:00,158.5489959716797,158.5540008544922,158.50999450683594,158.52000427246094,0
2026-01-22 03:51:00+00:00,158.55099487304688,158.5760040283203,158.5399932861328,158.55099487304688,0
2026-01-22 03:52:00+00:00,158.572998046875,158.5800018310547,158.5489959716797,158.55599975585938,0
2026-01-22 03:53:00+00:00,158.5760040283203,158.58399963378906,158.56300354003906,158.56700134277344,0
2026-01-22 03:54:00+00:00,158.54600524902344,158.58900451660156,158.53599548339844,158.5709991455078,0
2026-01-22 03:55:00+00:00,158.52499389648438,158.5469970703125,158.5229949951172,158.5469970703125,0
2026-01-22 03:56:00+00:00,158.5500030517578,158.55599975585938,158.52000427246094,158.531005859375,0
2026-01-22 03:57:00+00:00,158.5540008544922,158.55599975585938,158.5449981689453,158.55299377441406,0
2026-01-22 03:58:00+00:00,158.55099487304688,158.56300354003906,158.53399658203125,158.55499267578125,0
2026-01-22 03:59:00+00:00,158.5570068359375,158.56300354003906,158.54400634765625,158.552001953125,0
2026-01-22 04:00:00+00:00,158.58299255371094,158.58799743652344,158.54600524902344,158.55499267578125,0
2026-01-22 04:01:00+00:00,158.5919952392578,158.60000610351562,158.57200622558594,158.57899475097656,0
2026-01-22 04:02:00+00:00,158.55999755859375,158.59500122070312,158.55499267578125,158.59300231933594,0
2026-01-22 04:03:00+00:00,158.57699584960938,158.58200073242188,158.55999755859375,158.56300354003906,0
2026-01-22 04:04:00+00:00,158.58700561523438,158.58799743652344,158.56900024414062,158.57200622558594,0
2026-01-22 04:05:00+00:00,158.61700439453125,158.6280059814453,158.57899475097656,158.58599853515625,0
2026-01-22 04:06:00+00:00,158.6300048828125,158.63299560546875,158.61300659179688,158.62399291992188,0
2026-01-22 04:07:00+00:00,158.62600708007812,158.64100646972656,158.61000061035156,158.63099670410156,0
2026-01-22 04:08:00+00:00,158.625,158.6300048828125,158.61399841308594,158.6219940185547,0
2026-01-22 04:09:00+00:00,158.64199829101562,158.64599609375,158.61599731445312,158.6199951171875,0
2026-01-22 04:10:00+00:00,158.6540069580078,158.6540069580078,158.63600158691406,158.63699340820312,0
2026-01-22 04:11:00+00:00,158.6219940185547,158.65499877929688,158.62100219726562,158.6529998779297,0
2026-01-22 04:12:00+00:00,158.6269989013672,158.63900756835938,158.61199951171875,158.6219940185547,0
2026-01-22 04:13:00+00:00,158.6490020751953,158.6490020751953,158.61900329589844,158.625,0
2026-01-22 04:14:00+00:00,158.6479949951172,158.65499877929688,158.62899780273438,158.64700317382812,0
2026-01-22 04:15:00+00:00,158.63099670410156,158.6540069580078,158.6230010986328,158.6529998779297,0
2026-01-22 04:16:00+00:00,158.63800048828125,158.64700317382812,158.6199951171875,158.625,0
2026-01-22 04:17:00+00:00,158.6320037841797,158.64599609375,158.62100219726562,158.6439971923828,0
2026-01-22 04:18:00+00:00,158.6280059814453,158.64300537109375,158.61900329589844,158.6300048828125,0
2026-01-22 04:19:00+00:00,158.6269989013672,158.63800048828125,158.6219940185547,158.6269989013672,0
2026-01-22 04:20:00+00:00,158.61000061035156,158.63699340820312,158.60699462890625,158.63099670410156,0
2026-01-22 04:21:00+00:00,158.62399291992188,158.63699340820312,158.60899353027344,158.61099243164062,0
2026-01-22 04:22:00+00:00,158.64999389648438,158.6540069580078,158.62100219726562,158.62899780273438,0
2026-01-22 04:23:00+00:00,158.6280059814453,158.6529998779297,158.62399291992188,158.64599609375,0
2026-01-22 04:24:00+00:00,158.63999938964844,158.64100646972656,158.6179962158203,158.62399291992188,0
2026-01-22 04:25:00+00:00,158.61300659179688,158.64300537109375,158.61300659179688,158.64100646972656,0
2026-01-22 04:26:00+00:00,158.61399841308594,158.6269989013672,158.6060028076172,158.61900329589844,0
2026-01-22 04:27:00+00:00,158.62100219726562,158.62600708007812,158.60800170898438,158.60800170898438,0
2026-01-22 04:28:00+00:00,158.6320037841797,158.63900756835938,158.61700439453125,158.625,0
2026-01-22 04:29:00+00:00,158.63099670410156,158.63900756835938,158.6199951171875,158.62399291992188,0
2026-01-22 04:30:00+00:00,158.62899780273438,158.63299560546875,158.62100219726562,158.62899780273438,0
2026-01-22 04:31:00+00:00,158.63099670410156,158.64199829101562,158.6179962158203,158.62899780273438,0
2026-01-22 04:32:00+00:00,158.6269989013672,158.63999938964844,158.62100219726562,158.6280059814453,0
